type,name,email,createdAt,sku,description,price,active,qty,category,order,items,status,method,reference,expiresAt
PAYMENT,,,2025-02-23T10:15:28.512952,,,,,,,ORD-01296,,DECLINED,INVOICE,INVOICE-q4Tobwr3V5,
PAYMENT,,,2025-12-30T10:15:28.512952,,,,,,,ORD-01297,,APPROVED,CARD,CARD-21hArGrd5a,
PAYMENT,,,2025-07-01T10:15:28.512952,,,,,,,ORD-01298,,PENDING,INVOICE,INVOICE-HRwu5jpo1z,
PAYMENT,,,2025-05-23T10:15:28.512952,,,,,,,ORD-01299,,DECLINED,INVOICE,INVOICE-ITxvhEHzIv,
PAYMENT,,,2026-01-10T10:15:28.512952,,,,,,,ORD-01300,,APPROVED,INVOICE,INVOICE-WIDhhwdhNf,
PAYMENT,,,2025-06-13T10:15:28.512952,,,,,,,ORD-01301,,DECLINED,CARD,CARD-ZA4Wus38bn,
PAYMENT,,,2025-12-22T10:15:28.512952,,,,,,,ORD-01302,,DECLINED,CARD,CARD-fp84974roQ,
PAYMENT,,,2025-10-24T10:15:28.512952,,,,,,,ORD-01303,,PENDING,INVOICE,INVOICE-y9Z7rJcHHx,
PAYMENT,,,2025-06-02T10:15:28.512952,,,,,,,ORD-01304,,DECLINED,CARD,CARD-Z74gQDmpKv,
PAYMENT,,,2025-12-16T10:15:28.512952,,,,,,,ORD-01305,,DECLINED,CARD,CARD-1GnNusTAMK,
PAYMENT,,,2025-08-10T10:15:28.512952,,,,,,,ORD-01306,,APPROVED,CARD,CARD-acZlNXegeY,
PAYMENT,,,2025-11-01T10:15:28.512952,,,,,,,ORD-01307,,DECLINED,INVOICE,INVOICE-nznBJVL1pX,
PAYMENT,,,2025-08-30T10:15:28.512952,,,,,,,ORD-01308,,DECLINED,CARD,CARD-PRaciITXyK,
PAYMENT,,,2025-09-26T10:15:28.512952,,,,,,,ORD-01309,,PENDING,INVOICE,INVOICE-sor09RUmfE,
PAYMENT,,,2025-05-17T10:15:28.512952,,,,,,,ORD-01310,,APPROVED,INVOICE,INVOICE-Mm33v52q8R,
PAYMENT,,,2025-04-24T10:15:28.512952,,,,,,,ORD-01311,,DECLINED,INVOICE,INVOICE-XUY61mZTXp,
PAYMENT,,,2025-08-15T10:15:28.512952,,,,,,,ORD-01312,,APPROVED,CARD,CARD-yodnyDBcC9,
PAYMENT,,,2025-11-11T10:15:28.512952,,,,,,,ORD-01313,,APPROVED,CARD,CARD-oB3kADOHBH,
PAYMENT,,,2025-02-05T10:15:28.512952,,,,,,,ORD-01314,,DECLINED,CARD,CARD-F811VIrHZO,
PAYMENT,,,2025-10-11T10:15:28.512952,,,,,,,ORD-01315,,PENDING,CARD,CARD-th7Q0B1a2K,
PAYMENT,,,2025-11-14T10:15:28.512952,,,,,,,ORD-01316,,PENDING,CARD,CARD-hKHaZ9TePU,
PAYMENT,,,2025-06-23T10:15:28.512952,,,,,,,ORD-01317,,PENDING,CARD,CARD-ykaMVNNatC,
PAYMENT,,,2025-11-16T10:15:28.512952,,,,,,,ORD-01318,,PENDING,INVOICE,INVOICE-196S2FbgLA,
PAYMENT,,,2025-09-12T10:15:28.512952,,,,,,,ORD-01319,,PENDING,INVOICE,INVOICE-p5DXC3svDW,
PAYMENT,,,2025-02-02T10:15:28.512952,,,,,,,ORD-01320,,DECLINED,INVOICE,INVOICE-jWBLmYPdID,
PAYMENT,,,2025-10-16T10:15:28.512952,,,,,,,ORD-01321,,DECLINED,INVOICE,INVOICE-avImBHQWT9,
PAYMENT,,,2025-09-29T10:15:28.512952,,,,,,,ORD-01322,,DECLINED,INVOICE,INVOICE-NXLnibeJ0i,
PAYMENT,,,2025-03-12T10:15:28.512952,,,,,,,ORD-01323,,APPROVED,INVOICE,INVOICE-cY6cXlrbTe,
PAYMENT,,,2025-07-26T10:15:28.512952,,,,,,,ORD-01324,,PENDING,INVOICE,INVOICE-edR1tADvKY,
PAYMENT,,,2025-05-20T10:15:28.512952,,,,,,,ORD-01325,,DECLINED,INVOICE,INVOICE-WNFTloYEw6,
PAYMENT,,,2025-07-07T10:15:28.512952,,,,,,,ORD-01326,,APPROVED,CARD,CARD-TACS49mPaD,
PAYMENT,,,2025-03-10T10:15:28.512952,,,,,,,ORD-01327,,DECLINED,INVOICE,INVOICE-o6B6EMZo9m,
PAYMENT,,,2025-09-01T10:15:28.512952,,,,,,,ORD-01328,,DECLINED,CARD,CARD-93yIqXoETG,
PAYMENT,,,2025-10-05T10:15:28.512952,,,,,,,ORD-01329,,APPROVED,INVOICE,INVOICE-ckHWFQ6HfA,
PAYMENT,,,2025-09-10T10:15:28.512952,,,,,,,ORD-01330,,DECLINED,INVOICE,INVOICE-EtTAaWfM1v,
PAYMENT,,,2025-03-05T10:15:28.512952,,,,,,,ORD-01331,,APPROVED,INVOICE,INVOICE-lBCdcmiRbj,
PAYMENT,,,2025-05-22T10:15:28.512952,,,,,,,ORD-01332,,DECLINED,CARD,CARD-gZh32BZkkP,
PAYMENT,,,2025-05-07T10:15:28.512952,,,,,,,ORD-01333,,DECLINED,INVOICE,INVOICE-fJAFRddOTz,
PAYMENT,,,2025-10-05T10:15:28.512952,,,,,,,ORD-01334,,PENDING,CARD,CARD-1ih9egjP6r,
PAYMENT,,,2025-09-10T10:15:28.512952,,,,,,,ORD-01335,,APPROVED,INVOICE,INVOICE-RZBlAQjDHs,
PAYMENT,,,2025-07-30T10:15:28.512952,,,,,,,ORD-01336,,APPROVED,INVOICE,INVOICE-2RJnW3UV52,
PAYMENT,,,2025-12-04T10:15:28.512952,,,,,,,ORD-01337,,DECLINED,INVOICE,INVOICE-J1cHb1SSyO,
PAYMENT,,,2025-11-06T10:15:28.512952,,,,,,,ORD-01338,,APPROVED,CARD,CARD-iHN2dUC7WX,
PAYMENT,,,2025-10-11T10:15:28.512952,,,,,,,ORD-01339,,APPROVED,INVOICE,INVOICE-Xh2l62b1NF,
PAYMENT,,,2025-11-15T10:15:28.512952,,,,,,,ORD-01340,,APPROVED,INVOICE,INVOICE-YsQ8j4AOqr,
PAYMENT,,,2025-03-08T10:15:28.512952,,,,,,,ORD-01341,,DECLINED,INVOICE,INVOICE-PmMh94ah1I,
PAYMENT,,,2025-03-08T10:15:28.512952,,,,,,,ORD-01342,,PENDING,CARD,CARD-552dl0eay5,
PAYMENT,,,2025-06-04T10:15:28.512952,,,,,,,ORD-01343,,APPROVED,CARD,CARD-OeZfojyWhw,
PAYMENT,,,2025-10-07T10:15:28.512952,,,,,,,ORD-01344,,PENDING,INVOICE,INVOICE-4FusFY4766,
PAYMENT,,,2025-11-06T10:15:28.512952,,,,,,,ORD-01345,,DECLINED,INVOICE,INVOICE-uttJ4kAtba,
PAYMENT,,,2025-05-28T10:15:28.512952,,,,,,,ORD-01346,,APPROVED,INVOICE,INVOICE-uxewrQ5ctd,
PAYMENT,,,2025-10-12T10:15:28.512952,,,,,,,ORD-01347,,PENDING,CARD,CARD-3yu5lTJhHc,
PAYMENT,,,2025-08-17T10:15:28.512952,,,,,,,ORD-01348,,DECLINED,INVOICE,INVOICE-3GeDuhHEuf,
PAYMENT,,,2025-09-17T10:15:28.512952,,,,,,,ORD-01349,,APPROVED,INVOICE,INVOICE-bUjw6AHpRN,
PAYMENT,,,2025-03-26T10:15:28.512952,,,,,,,ORD-01350,,APPROVED,CARD,CARD-hFns4ucsQt,
PAYMENT,,,2025-03-25T10:15:28.512952,,,,,,,ORD-01351,,APPROVED,CARD,CARD-ynuPvRV7bV,
PAYMENT,,,2025-01-28T10:15:28.512952,,,,,,,ORD-01352,,PENDING,INVOICE,INVOICE-wWmUkVlrXw,
PAYMENT,,,2025-07-25T10:15:28.512952,,,,,,,ORD-01353,,PENDING,INVOICE,INVOICE-n58KwzuBiX,
PAYMENT,,,2025-12-01T10:15:28.512952,,,,,,,ORD-01354,,DECLINED,CARD,CARD-1OVEJYfPEA,
PAYMENT,,,2025-05-13T10:15:28.512952,,,,,,,ORD-01355,,APPROVED,CARD,CARD-uKcrhsiQYA,
PAYMENT,,,2025-11-23T10:15:28.512952,,,,,,,ORD-01356,,APPROVED,CARD,CARD-Sk2fhtycqs,
PAYMENT,,,2025-03-06T10:15:28.512952,,,,,,,ORD-01357,,APPROVED,INVOICE,INVOICE-Eyv2lk8Au7,
PAYMENT,,,2025-04-15T10:15:28.512952,,,,,,,ORD-01358,,DECLINED,CARD,CARD-HM9D0qwi17,
PAYMENT,,,2025-12-21T10:15:28.512952,,,,,,,ORD-01359,,DECLINED,CARD,CARD-Q9MZPugebO,
PAYMENT,,,2025-11-26T10:15:28.512952,,,,,,,ORD-01360,,PENDING,CARD,CARD-kzc3aaKoh4,
PAYMENT,,,2025-10-11T10:15:28.512952,,,,,,,ORD-01361,,PENDING,INVOICE,INVOICE-T3MijOijWJ,
PAYMENT,,,2025-12-16T10:15:28.512952,,,,,,,ORD-01362,,PENDING,INVOICE,INVOICE-6TSTCL0PAT,
PAYMENT,,,2025-10-13T10:15:28.512952,,,,,,,ORD-01363,,PENDING,INVOICE,INVOICE-DyU3dy54zr,
PAYMENT,,,2025-07-18T10:15:28.512952,,,,,,,ORD-01364,,DECLINED,INVOICE,INVOICE-9k5CovHNNj,
PAYMENT,,,2025-06-22T10:15:28.512952,,,,,,,ORD-01365,,PENDING,CARD,CARD-rINUtoEdsY,
PAYMENT,,,2025-08-16T10:15:28.512952,,,,,,,ORD-01366,,DECLINED,INVOICE,INVOICE-Z6dz0TMkv2,
PAYMENT,,,2025-03-27T10:15:28.512952,,,,,,,ORD-01367,,PENDING,INVOICE,INVOICE-i4pxOtSyy9,
PAYMENT,,,2025-07-07T10:15:28.512952,,,,,,,ORD-01368,,APPROVED,CARD,CARD-PkyWUPmCFY,
PAYMENT,,,2025-02-14T10:15:28.512952,,,,,,,ORD-01369,,APPROVED,INVOICE,INVOICE-nXJq578zec,
PAYMENT,,,2025-04-16T10:15:28.512952,,,,,,,ORD-01370,,DECLINED,CARD,CARD-OhkIch1GLU,
PAYMENT,,,2025-11-10T10:15:28.512952,,,,,,,ORD-01371,,APPROVED,INVOICE,INVOICE-kZJ6gzvaxe,
PAYMENT,,,2026-01-15T10:15:28.512952,,,,,,,ORD-01372,,APPROVED,INVOICE,INVOICE-ivYBTRdKUs,
PAYMENT,,,2025-04-28T10:15:28.512952,,,,,,,ORD-01373,,APPROVED,INVOICE,INVOICE-5yu8QnpJq1,
PAYMENT,,,2025-03-11T10:15:28.512952,,,,,,,ORD-01374,,APPROVED,CARD,CARD-JpW65WqLpR,
PAYMENT,,,2025-05-16T10:15:28.512952,,,,,,,ORD-01375,,DECLINED,INVOICE,INVOICE-VHTglZnSHK,
PAYMENT,,,2025-10-12T10:15:28.512952,,,,,,,ORD-01376,,PENDING,INVOICE,INVOICE-PwAJwDapst,
PAYMENT,,,2025-04-29T10:15:28.512952,,,,,,,ORD-01377,,DECLINED,INVOICE,INVOICE-SDx9yNgfzM,
PAYMENT,,,2025-05-26T10:15:28.512952,,,,,,,ORD-01378,,PENDING,INVOICE,INVOICE-21fZoJS1D0,
PAYMENT,,,2025-09-14T10:15:28.512952,,,,,,,ORD-01379,,PENDING,INVOICE,INVOICE-PgW1RrtT6f,
PAYMENT,,,2025-11-14T10:15:28.512952,,,,,,,ORD-01380,,DECLINED,INVOICE,INVOICE-YAoXFjS1hC,
PAYMENT,,,2025-04-16T10:15:28.512952,,,,,,,ORD-01381,,PENDING,CARD,CARD-KQL3M3TdO2,
PAYMENT,,,2025-05-06T10:15:28.512952,,,,,,,ORD-01382,,DECLINED,INVOICE,INVOICE-T9J3YXnGyQ,
PAYMENT,,,2025-01-22T10:15:28.512952,,,,,,,ORD-01383,,PENDING,CARD,CARD-AKEibXg7v7,
PAYMENT,,,2025-03-14T10:15:28.512952,,,,,,,ORD-01384,,APPROVED,INVOICE,INVOICE-TE9fVrOrKX,
PAYMENT,,,2025-09-23T10:15:28.512952,,,,,,,ORD-01385,,PENDING,INVOICE,INVOICE-nMihoMlgcB,
PAYMENT,,,2025-09-30T10:15:28.512952,,,,,,,ORD-01386,,PENDING,CARD,CARD-xwJJLBrh3p,
PAYMENT,,,2025-09-26T10:15:28.512952,,,,,,,ORD-01387,,PENDING,INVOICE,INVOICE-P17D5oNpyD,
PAYMENT,,,2025-04-25T10:15:28.512952,,,,,,,ORD-01388,,PENDING,INVOICE,INVOICE-Q8BGDwMEd6,
PAYMENT,,,2025-05-21T10:15:28.512952,,,,,,,ORD-01389,,DECLINED,INVOICE,INVOICE-QV9RFEUfMR,
PAYMENT,,,2025-10-11T10:15:28.512952,,,,,,,ORD-01390,,PENDING,INVOICE,INVOICE-zDlTJJsqcs,
PAYMENT,,,2025-12-13T10:15:28.512952,,,,,,,ORD-01391,,PENDING,CARD,CARD-TeKXIQavsh,
PAYMENT,,,2025-12-05T10:15:28.512952,,,,,,,ORD-01392,,DECLINED,INVOICE,INVOICE-16S7ShaqkA,
PAYMENT,,,2025-01-23T10:15:28.512952,,,,,,,ORD-01393,,PENDING,CARD,CARD-QJloJVdSSF,
PAYMENT,,,2025-08-14T10:15:28.512952,,,,,,,ORD-01394,,APPROVED,INVOICE,INVOICE-Y1MD2hGgLH,
PAYMENT,,,2025-05-27T10:15:28.512952,,,,,,,ORD-01395,,DECLINED,CARD,CARD-h9PfzdoPKO,
PAYMENT,,,2025-02-06T10:15:28.512952,,,,,,,ORD-01396,,DECLINED,CARD,CARD-ElmS30946z,
PAYMENT,,,2025-02-23T10:15:28.512952,,,,,,,ORD-01397,,PENDING,INVOICE,INVOICE-Y9VLMl6nsV,
PAYMENT,,,2025-05-29T10:15:28.512952,,,,,,,ORD-01398,,DECLINED,CARD,CARD-VCWJCxHngT,
PAYMENT,,,2025-03-09T10:15:28.512952,,,,,,,ORD-01399,,DECLINED,CARD,CARD-BeHbM5L3uR,
PAYMENT,,,2025-12-02T10:15:28.512952,,,,,,,ORD-01400,,DECLINED,CARD,CARD-15hBwZkhjW,
PAYMENT,,,2026-01-02T10:15:28.512952,,,,,,,ORD-01401,,APPROVED,INVOICE,INVOICE-fbzFoJL93j,
PAYMENT,,,2025-07-22T10:15:28.512952,,,,,,,ORD-01402,,APPROVED,INVOICE,INVOICE-lPMRCI5ypX,
PAYMENT,,,2025-09-26T10:15:28.512952,,,,,,,ORD-01403,,APPROVED,CARD,CARD-vEGgaeHyN5,
PAYMENT,,,2025-09-03T10:15:28.512952,,,,,,,ORD-01404,,DECLINED,INVOICE,INVOICE-VJ3sglvDyA,
PAYMENT,,,2025-03-16T10:15:28.512952,,,,,,,ORD-01405,,DECLINED,INVOICE,INVOICE-3tQoTRYqTf,
PAYMENT,,,2025-09-21T10:15:28.512952,,,,,,,ORD-01406,,PENDING,CARD,CARD-jAge2C3Nn2,
PAYMENT,,,2025-12-24T10:15:28.512952,,,,,,,ORD-01407,,PENDING,INVOICE,INVOICE-6nKBR96Mjf,
PAYMENT,,,2025-12-08T10:15:28.512952,,,,,,,ORD-01408,,DECLINED,INVOICE,INVOICE-WmscTR2JQ9,
PAYMENT,,,2025-07-30T10:15:28.512952,,,,,,,ORD-01409,,DECLINED,INVOICE,INVOICE-MbWau05pUf,
PAYMENT,,,2025-08-06T10:15:28.512952,,,,,,,ORD-01410,,DECLINED,INVOICE,INVOICE-5doxAjQOt2,
PAYMENT,,,2025-12-27T10:15:28.512952,,,,,,,ORD-01411,,PENDING,CARD,CARD-FWgwmuLEQO,
PAYMENT,,,2025-05-09T10:15:28.512952,,,,,,,ORD-01412,,DECLINED,CARD,CARD-BGw2MJmY00,
PAYMENT,,,2025-09-20T10:15:28.512952,,,,,,,ORD-01413,,DECLINED,INVOICE,INVOICE-Lh64UFw1BZ,
PAYMENT,,,2025-05-21T10:15:28.512952,,,,,,,ORD-01414,,APPROVED,CARD,CARD-1lz7TTWcAd,
PAYMENT,,,2025-11-20T10:15:28.512952,,,,,,,ORD-01415,,APPROVED,CARD,CARD-jGDThfwbsy,
PAYMENT,,,2025-11-19T10:15:28.512952,,,,,,,ORD-01416,,APPROVED,INVOICE,INVOICE-Jsi4ze1d4P,
PAYMENT,,,2025-05-13T10:15:28.514956,,,,,,,ORD-01417,,DECLINED,CARD,CARD-N45Gi4zkcd,
PAYMENT,,,2025-06-05T10:15:28.514956,,,,,,,ORD-01418,,DECLINED,INVOICE,INVOICE-YAEcGpuqCZ,
PAYMENT,,,2025-06-05T10:15:28.514956,,,,,,,ORD-01419,,PENDING,CARD,CARD-oQNnHk18tU,
PAYMENT,,,2025-04-26T10:15:28.514956,,,,,,,ORD-01420,,APPROVED,INVOICE,INVOICE-5BUo21zeOh,
PAYMENT,,,2026-01-17T10:15:28.514956,,,,,,,ORD-01421,,DECLINED,INVOICE,INVOICE-JxkeR2wk8p,
PAYMENT,,,2025-07-06T10:15:28.514956,,,,,,,ORD-01422,,DECLINED,INVOICE,INVOICE-1zO5MCFkRF,
PAYMENT,,,2026-01-03T10:15:28.514956,,,,,,,ORD-01423,,APPROVED,INVOICE,INVOICE-QaHKZKwyPC,
PAYMENT,,,2025-09-30T10:15:28.514956,,,,,,,ORD-01424,,DECLINED,CARD,CARD-uRbBTYatsw,
PAYMENT,,,2025-09-08T10:15:28.514956,,,,,,,ORD-01425,,PENDING,INVOICE,INVOICE-JpWGnZmExq,
PAYMENT,,,2025-02-04T10:15:28.514956,,,,,,,ORD-01426,,PENDING,INVOICE,INVOICE-Ypn38a2G2S,
PAYMENT,,,2025-03-15T10:15:28.514956,,,,,,,ORD-01427,,PENDING,CARD,CARD-KKx82j7zct,
PAYMENT,,,2025-11-07T10:15:28.514956,,,,,,,ORD-01428,,DECLINED,CARD,CARD-dufZIjI7Eq,
PAYMENT,,,2025-06-19T10:15:28.514956,,,,,,,ORD-01429,,DECLINED,CARD,CARD-jSh43qca8g,
PAYMENT,,,2025-07-16T10:15:28.514956,,,,,,,ORD-01430,,APPROVED,CARD,CARD-yZDdmgr5Oj,
PAYMENT,,,2026-01-19T10:15:28.514956,,,,,,,ORD-01431,,APPROVED,CARD,CARD-WKCn19Z98I,
PAYMENT,,,2025-02-19T10:15:28.514956,,,,,,,ORD-01432,,DECLINED,INVOICE,INVOICE-j9fet0fAbv,
PAYMENT,,,2025-11-22T10:15:28.514956,,,,,,,ORD-01433,,DECLINED,INVOICE,INVOICE-ZGNZMhhdOM,
PAYMENT,,,2025-12-15T10:15:28.514956,,,,,,,ORD-01434,,PENDING,INVOICE,INVOICE-ParXB12tcb,
PAYMENT,,,2025-11-23T10:15:28.514956,,,,,,,ORD-01435,,PENDING,INVOICE,INVOICE-5r6USrxkOn,
PAYMENT,,,2025-05-18T10:15:28.514956,,,,,,,ORD-01436,,APPROVED,INVOICE,INVOICE-w2GmBvePBV,
PAYMENT,,,2025-05-13T10:15:28.514956,,,,,,,ORD-01437,,DECLINED,INVOICE,INVOICE-lKhi4srDlX,
PAYMENT,,,2025-10-21T10:15:28.514956,,,,,,,ORD-01438,,DECLINED,INVOICE,INVOICE-njcW9Nxiwn,
PAYMENT,,,2025-06-19T10:15:28.514956,,,,,,,ORD-01439,,PENDING,INVOICE,INVOICE-MPSpIECQs9,
PAYMENT,,,2025-06-10T10:15:28.514956,,,,,,,ORD-01440,,PENDING,INVOICE,INVOICE-gXXOPIjnVf,
PAYMENT,,,2025-08-16T10:15:28.514956,,,,,,,ORD-01441,,DECLINED,CARD,CARD-yEJv6ABphK,
PAYMENT,,,2025-12-15T10:15:28.514956,,,,,,,ORD-01442,,APPROVED,INVOICE,INVOICE-JUJThUkEZO,
PAYMENT,,,2025-10-29T10:15:28.514956,,,,,,,ORD-01443,,APPROVED,CARD,CARD-WrZKtPE3JR,
PAYMENT,,,2026-01-17T10:15:28.514956,,,,,,,ORD-01444,,PENDING,CARD,CARD-R4mdUwr7D3,
PAYMENT,,,2026-01-18T10:15:28.514956,,,,,,,ORD-01445,,PENDING,CARD,CARD-OM7FiLJOxV,
PAYMENT,,,2025-10-27T10:15:28.514956,,,,,,,ORD-01446,,PENDING,CARD,CARD-MP6L5tGiQy,
PAYMENT,,,2025-10-23T10:15:28.514956,,,,,,,ORD-01447,,APPROVED,INVOICE,INVOICE-Y49c4r48LY,
PAYMENT,,,2026-01-16T10:15:28.514956,,,,,,,ORD-01448,,DECLINED,INVOICE,INVOICE-ryUmWpiRNL,
PAYMENT,,,2025-06-20T10:15:28.514956,,,,,,,ORD-01449,,DECLINED,CARD,CARD-SerS1rKNdq,
PAYMENT,,,2025-11-09T10:15:28.514956,,,,,,,ORD-01450,,DECLINED,CARD,CARD-9i1GhID2nc,
PAYMENT,,,2026-01-17T10:15:28.514956,,,,,,,ORD-01451,,APPROVED,CARD,CARD-cp9oDv2k9U,
PAYMENT,,,2026-01-15T10:15:28.514956,,,,,,,ORD-01452,,APPROVED,CARD,CARD-zjNc6enD9g,
PAYMENT,,,2025-05-21T10:15:28.514956,,,,,,,ORD-01453,,DECLINED,CARD,CARD-wJvcsi4guB,
PAYMENT,,,2025-05-11T10:15:28.514956,,,,,,,ORD-01454,,PENDING,CARD,CARD-gCPmJsGS3B,
PAYMENT,,,2025-11-05T10:15:28.514956,,,,,,,ORD-01455,,PENDING,CARD,CARD-P9N8Ze9l6B,
PAYMENT,,,2025-09-05T10:15:28.514956,,,,,,,ORD-01456,,DECLINED,INVOICE,INVOICE-z4SaukJWGT,
PAYMENT,,,2025-11-29T10:15:28.514956,,,,,,,ORD-01457,,PENDING,INVOICE,INVOICE-iXzPCc1pTN,
PAYMENT,,,2025-03-12T10:15:28.514956,,,,,,,ORD-01458,,DECLINED,INVOICE,INVOICE-5LKFzOYlUO,
PAYMENT,,,2025-11-17T10:15:28.514956,,,,,,,ORD-01459,,DECLINED,CARD,CARD-AZF3reKrDg,
PAYMENT,,,2026-01-01T10:15:28.514956,,,,,,,ORD-01460,,DECLINED,INVOICE,INVOICE-ivh9mGPNeX,
PAYMENT,,,2025-08-17T10:15:28.514956,,,,,,,ORD-01461,,DECLINED,INVOICE,INVOICE-9vamtjv71N,
PAYMENT,,,2025-02-14T10:15:28.514956,,,,,,,ORD-01462,,PENDING,INVOICE,INVOICE-Z0ktcF3gd4,
PAYMENT,,,2025-09-09T10:15:28.514956,,,,,,,ORD-01463,,DECLINED,CARD,CARD-lB24q07AbA,
PAYMENT,,,2025-04-07T10:15:28.514956,,,,,,,ORD-01464,,PENDING,CARD,CARD-AaRTGzWwl5,
PAYMENT,,,2025-06-01T10:15:28.514956,,,,,,,ORD-01465,,PENDING,INVOICE,INVOICE-zBoElzPnbD,
PAYMENT,,,2025-10-08T10:15:28.514956,,,,,,,ORD-01466,,PENDING,INVOICE,INVOICE-oqPehcm5rZ,
PAYMENT,,,2025-08-07T10:15:28.514956,,,,,,,ORD-01467,,DECLINED,CARD,CARD-IUnxY93UrV,
PAYMENT,,,2025-12-10T10:15:28.514956,,,,,,,ORD-01468,,APPROVED,INVOICE,INVOICE-lzWvUtCjIn,
PAYMENT,,,2025-12-29T10:15:28.514956,,,,,,,ORD-01469,,DECLINED,CARD,CARD-btPmZCo4wD,
PAYMENT,,,2025-03-25T10:15:28.514956,,,,,,,ORD-01470,,APPROVED,CARD,CARD-YRz5yV5FPP,
PAYMENT,,,2025-08-27T10:15:28.514956,,,,,,,ORD-01471,,APPROVED,CARD,CARD-tiVqT2wFhT,
PAYMENT,,,2025-09-05T10:15:28.514956,,,,,,,ORD-01472,,DECLINED,INVOICE,INVOICE-N5tEGZtOYf,
PAYMENT,,,2025-04-05T10:15:28.514956,,,,,,,ORD-01473,,APPROVED,CARD,CARD-lRcn87uy7g,
PAYMENT,,,2025-05-11T10:15:28.514956,,,,,,,ORD-01474,,APPROVED,CARD,CARD-sYixHm2nNk,
PAYMENT,,,2025-08-02T10:15:28.514956,,,,,,,ORD-01475,,DECLINED,INVOICE,INVOICE-MeHUMVKVSY,
PAYMENT,,,2025-02-23T10:15:28.514956,,,,,,,ORD-01476,,PENDING,INVOICE,INVOICE-DSbBH9IzWi,
PAYMENT,,,2025-04-25T10:15:28.514956,,,,,,,ORD-01477,,APPROVED,INVOICE,INVOICE-Sv741LP4WO,
PAYMENT,,,2025-05-30T10:15:28.514956,,,,,,,ORD-01478,,PENDING,CARD,CARD-Swrj3c21aS,
PAYMENT,,,2025-02-02T10:15:28.514956,,,,,,,ORD-01479,,APPROVED,CARD,CARD-KbtD7j8PcN,
PAYMENT,,,2025-11-12T10:15:28.514956,,,,,,,ORD-01480,,APPROVED,CARD,CARD-mNJbukrDgu,
PAYMENT,,,2025-06-17T10:15:28.514956,,,,,,,ORD-01481,,DECLINED,CARD,CARD-8eVESZhBtl,
PAYMENT,,,2025-07-22T10:15:28.514956,,,,,,,ORD-01482,,APPROVED,INVOICE,INVOICE-DLKSAmp0a4,
PAYMENT,,,2025-07-01T10:15:28.514956,,,,,,,ORD-01483,,DECLINED,INVOICE,INVOICE-SWbXl8wn5l,
PAYMENT,,,2025-07-04T10:15:28.514956,,,,,,,ORD-01484,,APPROVED,CARD,CARD-sgwfgORCyt,
PAYMENT,,,2025-09-18T10:15:28.514956,,,,,,,ORD-01485,,DECLINED,INVOICE,INVOICE-0RiA1f6yzJ,
PAYMENT,,,2025-10-31T10:15:28.514956,,,,,,,ORD-01486,,APPROVED,CARD,CARD-nAl2vhLRfl,
PAYMENT,,,2025-09-19T10:15:28.514956,,,,,,,ORD-01487,,DECLINED,INVOICE,INVOICE-IIWeqtfkP6,
PAYMENT,,,2025-09-30T10:15:28.514956,,,,,,,ORD-01488,,APPROVED,CARD,CARD-UQe6m2F4dr,
PAYMENT,,,2025-12-13T10:15:28.514956,,,,,,,ORD-01489,,DECLINED,CARD,CARD-DTNN3DUZmp,
PAYMENT,,,2025-01-24T10:15:28.514956,,,,,,,ORD-01490,,DECLINED,CARD,CARD-VQfh1YI1h9,
PAYMENT,,,2025-07-15T10:15:28.514956,,,,,,,ORD-01491,,PENDING,CARD,CARD-D4dgaERyVY,
PAYMENT,,,2025-06-17T10:15:28.514956,,,,,,,ORD-01492,,PENDING,INVOICE,INVOICE-F6qmnevyMj,
PAYMENT,,,2025-11-30T10:15:28.514956,,,,,,,ORD-01493,,PENDING,INVOICE,INVOICE-rHulkyY4VZ,
PAYMENT,,,2026-01-19T10:15:28.514956,,,,,,,ORD-01494,,PENDING,INVOICE,INVOICE-eI78cj4PgQ,
PAYMENT,,,2025-07-14T10:15:28.514956,,,,,,,ORD-01495,,APPROVED,INVOICE,INVOICE-mcBYvaT6De,
PAYMENT,,,2025-12-03T10:15:28.514956,,,,,,,ORD-01496,,DECLINED,INVOICE,INVOICE-qP8N1TsSFX,
PAYMENT,,,2025-02-18T10:15:28.514956,,,,,,,ORD-01497,,PENDING,CARD,CARD-0jhHIOiZRx,
PAYMENT,,,2025-09-28T10:15:28.514956,,,,,,,ORD-01498,,PENDING,INVOICE,INVOICE-0eMjRFFKft,
PAYMENT,,,2025-03-04T10:15:28.514956,,,,,,,ORD-01499,,DECLINED,CARD,CARD-yMZSsg4D6G,
PAYMENT,,,2025-06-08T10:15:28.514956,,,,,,,ORD-01500,,PENDING,INVOICE,INVOICE-NejAQxWBO7,
PAYMENT,,,2025-09-23T10:15:28.514956,,,,,,,ORD-01501,,APPROVED,CARD,CARD-IGWc8cWN2m,
PAYMENT,,,2025-05-18T10:15:28.514956,,,,,,,ORD-01502,,DECLINED,CARD,CARD-Edcra5fUdc,
PAYMENT,,,2026-01-15T10:15:28.514956,,,,,,,ORD-01503,,APPROVED,INVOICE,INVOICE-bVyGClchYE,
PAYMENT,,,2025-07-21T10:15:28.514956,,,,,,,ORD-01504,,DECLINED,CARD,CARD-5BiVKON4rx,
PAYMENT,,,2025-06-20T10:15:28.514956,,,,,,,ORD-01505,,APPROVED,INVOICE,INVOICE-AtY5z195dR,
